,Word,POS
1291,faiz,FW
1292,ad,FW
1293,segmen,NN
1294,yg,NN
1295,prtama,JJ
1296,joo,NN
1297,jer,NN
1298,basuki,VB
1299,mawa,VB
1300,beya,NN
1301,baca,NN
1302,buku,NN
1303,karang,NN
1304,alumni,NN
1305,uin,NN
1306,sunan,NN
1307,kalijaga,NN
1308,kakang,NN
1309,suka,VB
1310,video,NN
1311,ukm,NN
1312,kalimasada,IN
1313,uin,NN
1314,sunan,NN
1315,kalijaga,NN
1316,breaking,FW
1317,news,FW
1318,alumni,VB
1319,uin,NN
1320,sunan,NN
1321,kalijaga,NN
1322,dukung,VB
1323,jokowi,VB
1324,cisform,NN
1325,uinsuka,VB
1326,uin,NN
1327,sunan,NN
1328,kalijaga,NN
1329,yogyakarta,NN
1330,kerja,NN
1331,ppim,NN
1332,uin,NN
1333,syarif,NN
1334,hidayatullah,NN
1335,jakarta,NN
1336,mahasiswa,NN
1337,program,NN
1338,studi,NN
1339,didik,NN
1340,agama,NN
1341,islam,NN
1342,pandang,VB
1343,perintah,NN
1344,indonesia,NN
1345,thaghut,NN
1346,ideologiterlarang,NN
1347,cisform,NN
1348,uin,NN
1349,sunan,NN
1350,kalijaga,NN
1351,yogyakarta,NN
1352,kerja,NN
1353,ppim,NN
1354,uin,NN
1355,syarif,NN
1356,hidayatullah,NN
1357,jakarta,NN
1358,mahasiswa,NN
1359,program,NN
1360,studi,NN
1361,didik,NN
1362,agama,NN
1363,islam,NN
1364,pandang,VB
1365,perintah,NN
1366,indonesia,NN
1367,thaghut,NN
1368,ideologiterlarang,NN
1369,tarbiyah,NN
1370,salaf,NN
1371,wahabi,NN
1372,mahasiswa,NN
1373,pai,VB
1374,negara,NN
1375,islam,NN
1376,teliti,NN
1377,center,FW
1378,for,FW
1379,the,FW
1380,study,FW
1381,of,FW
1382,islam,FW
1383,and,FW
1384,social,FW
1385,transformation,FW
1386,cisform,FW
1387,uin,FW
1388,sunan,NN
1389,kalijaga,NN
1390,yogyakarta,NN
1391,abdur,NN
1392,rozaki,NN
1393,kejurnas,NN
1394,karate,FW
1395,sunan,NN
1396,kalijaga,NN
1397,cup,NN
1398,xi,NN
1399,daftar,NN
1400,januari,NN
1401,januari,NN
1402,gedung,NN
1403,prof,FW
1404,m,FW
1405,amin,FW
1406,abdullah,FW
1407,multi,FW
1408,purpose,FW
1409,uin,FW
1410,sunan,NN
1411,kalijaga,NN
1412,yogyakarta,NN
1413,tunggu,VB
1414,ayoo,FW
1415,download,FW
1416,proposal,FW
1417,kembara,NN
1418,gelar,NN
1419,bhakti,NN
1420,sosial,JJ
1421,keluarga,NN
1422,mahasiswa,NN
1423,banjarnegara,NN
1424,kembara,NN
1425,uin,NN
1426,sunan,NN
1427,kalijaga,NN
1428,yogyakarta,NN
1429,bhakti,NN
1430,sosial,JJ
1431,rangka,NN
1432,jalan,NN
1433,program,NN
1434,kerja,NN
1435,dusun,VB
1436,mertelu,NN
1437,desa,NN
1438,berta,NN
1439,camat,JJ
1440,kembara,NN
1441,gelar,NN
1442,bhakti,NN
1443,sosial,JJ
1444,keluarga,NN
1445,mahasiswa,NN
1446,banjarnegara,NN
1447,kembara,NN
1448,uin,NN
1449,sunan,NN
1450,kalijaga,NN
1451,yogyakarta,NN
1452,bhakti,NN
1453,sosial,JJ
1454,rangka,NN
1455,jalan,NN
1456,program,NN
1457,kerja,NN
1458,dusun,VB
1459,mertelu,NN
1460,ayam,NN
1461,goreng,NN
1462,batik,NN
1463,terang,NN
1464,malioboro,NN
1465,soto,NN
1466,kudus,NN
1467,uin,NN
1468,sunan,NN
1469,kalijaga,NN
1470,shanijkt,NN
1471,kalo,NN
1472,libur,VB
1473,kerja,NN
1474,kaya,JJ
1475,gitu,SC
1476,ci,VB
