,Word,POS
1122,njengkelit,NN
1123,gara,NN
1124,gara,NN
1125,atmajaya,PRP
1126,terimakasih,NN
1127,line,FW
1128,karna,FW
1129,akun,FW
1130,extratime,FW
1131,timeline,FW
1132,nya,PRP
1133,waaa,NN
1134,ui,NN
1135,airlangga,NN
1136,iys,FW
1137,itb,FW
1138,unpad,FW
1139,ipb,FW
1140,ugm,FW
1141,parahyangan,NN
1142,trisakti,NN
1143,atmajaya,NN
1144,guru,NN
1145,negeri,NN
1146,swasta,JJ
1147,bukti,NN
1148,bangsa,NN
1149,kuat,JJ
1150,kuat,JJ
1151,na,NN
1152,jokowiaminmenangdebat,NN
1153,luang,VB
1154,sebentar,IN
1155,bantu,NN
1156,rangga,SC
1157,atmajaya,VB
1158,luang,VB
1159,sebentar,IN
1160,bantu,NN
1161,rangga,SC
1162,atmajaya,VB
1163,mitra,NN
1164,pratama,NN
1165,talk,FW
1166,show,FW
1167,som,FW
1168,pratamafm,FW
1169,jam,NN
1170,wib,NN
1171,tema,NN
1172,tahan,NN
1173,ginjal,FW
1174,dr,FW
1175,dony,FW
1176,atmajaya,FW
1177,streaming,FW
1178,erdio,FW
1179,regional,FW
1180,riau,FW
1181,ku,NN
1182,menang,VB
1183,ya,NN
1184,wajar,JJ
1185,kalah,VB
1186,main,NN
1187,cedera,JJ
1188,yg,FW
1189,angkat,FW
1190,pangkostrad,FW
1191,letjen,FW
1192,djamari,FW
1193,chaniago,FW
1194,pasu,FW
1195,kostrad,FW
1196,peristiwa,NN
1197,semanggi,JJ
1198,tembak,VB
1199,mati,VB
1200,yap,FW
1201,yun,FW
1202,hap,FW
1203,mahasiswa,FW
1204,ft,FW
1205,ui,FW
1206,univ,FW
1207,atmajaya,PRP
1208,timeline,FW
1209,line,FW
1210,hampa,FW
1211,akun,FW
1212,extra,FW
1213,time,FW
1214,dibanned,FW
1215,hayo,NN
1216,anak,NN
1217,suku,NN
1218,tionghoa,NN
1219,yg,NN
1220,tembak,VB
1221,mati,VB
1222,yap,VB
1223,yun,NN
1224,hap,VB
1225,mahasiswa,NN
1226,ft,NN
1227,ui,NN
1228,univ,NN
1229,atmajaya,NN
1230,sesal,NN
1231,maaf,NN
1232,ahok,NN
1233,maaf,NN
1234,arti,NN
1235,salah,JJ
1236,sikap,NN
1237,pilih,VB
1238,atmajaya,NN
1239,hehe,NNP
1240,rusli,VB
1241,aparat,NN
1242,phh,NN
