,Word,POS
1208,computer,FW
1209,science,FW
1210,prestasiugm,FW
1211,malaree,FW
1212,ugm,FW
1213,ugmyogyakarta,FW
1214,kawanugm,FW
1215,malaree,IN
1216,antimalaria,NN
1217,alternatif,NN
1218,kembang,NN
1219,ekstrak,NN
1220,rimpang,NN
1221,kunyit,NN
1222,hasil,NN
1223,bawa,VB
1224,tim,NN
1225,ugm,FW
1226,raih,FW
1227,bronze,FW
1228,medal,FW
1229,malaysian,FW
1230,association,FW
1231,research,FW
1232,scientists,FW
1233,malaysia,FW
1234,technology,FW
1235,expo,FW
1236,februari,IN
1237,ugm,NN
1238,oh,NN
1239,heunteu,NN
1240,eta,NN
1241,mah,NN
1242,spesialisasi,NN
1243,si,NN
1244,karni,PR
1245,weh,VB
1246,lihat,VB
1247,pergi,NN
1248,tongkrong,VB
1249,jam,NN
1250,an,NN
1251,malam,NN
1252,jalan,NN
1253,ugm,FW
1254,rasane,FW
1255,trenyuh,VB
1256,tenan,NN
1257,nek,NN
1258,mesti,NN
1259,ndelokke,FW
1260,situ,FW
1261,jam,FW
1262,an,FW
1263,malem,FW
1264,situ,SC
1265,tidur,VB
1266,anak,NN
1267,ugm,NN
1268,aja,NN
1269,deh,JJ
1270,ketemu,VB
1271,fkh,FW
1272,ugm,FW
1273,mohon,FW
1274,maaf,FW
1275,bantu,FW
1276,terimakasih,FW
1277,info,FW
1278,mas,NN
1279,mas,NN
1280,raditya,NN
1281,moga,SC
1282,rezeki,VB
1283,alir,NN
1284,deras,JJ
1285,udah,MD
1286,tau,VB
1287,connect,NN
1288,eduroam,NN
1289,nih,NN
1290,gais,NN
1291,klik,NN
1292,link,NN
1293,oh,NN
1294,iyaa,NN
1295,eduroam,NN
1296,koneksi,NN
1297,eduroam,NN
1298,uny,FW
1299,ugm,FW
1300,uii,FW
1301,loh,FW
1302,yahud,FW
1303,ya,FW
1304,kalo,FW
1305,semarang,FW
1306,ugm,FW
1307,deket,FW
1308,del,FW
1309,jam,FW
1310,msh,FW
1311,bingung,VB
1312,pas,NN
1313,lu,NN
1314,masup,NN
1315,ugm,NN
1316,universitas,NN
1317,goreng,NN
1318,mie,FW
1319,mie,FW
1320,goreng,FW
1321,for,FW
1322,layf,FW
1323,ya,NN
1324,mas,NN
1325,sy,FW
1326,parkir,FW
1327,fkh,FW
1328,ugm,FW
1329,ngga,SC
1330,yahud,VB
1331,aja,NN
1332,lumayan,NN
1333,tarik,NN
1334,si,NN
1335,ugm,NN
1336,nggak,NN
1337,tau,NN
1338,enak,NN
1339,ugm,NN
1340,ambil,VB
1341,gedung,NN
1342,pusat,NN
1343,universitas,NN
1344,gadjah,NN
1345,mada,IN
1346,ugm,NN
1347,bangun,NN
1348,modern,JJ
1349,republik,VB
1350,indonesia,NNP
1351,sukainfo,NNP
1352,lekmin,VB
1353,wedi,NN
1354,ra,NN
1355,nek,NN
1356,liwat,NN
1357,jembatan,NN
1358,ugm,FW
1359,macet,FW
1360,trs,FW
1361,jembatane,FW
1362,bak,NN
1363,wedi,NN
1364,ambruk,VB
1365,ra,NN
1366,wedi,NN
1367,ya,NN
1368,touring,FW
1369,kalas,FW
1370,ugm,FW
1371,tes,FW
1372,tevocs,FW
1373,won,FW
1374,parangtritis,FW
1375,kalas,FW
1376,motor,FW
1377,doong,FW
1378,rip,FW
1379,my,FW
1380,boyok,FW
1381,yahud,VB
1382,hahahahhahahaha,NN
1383,ugm,NN
1384,aja,NN
1385,ngga,IN
1386,cabang,NN
1387,ajar,VB
1388,jg,FW
1389,gt,FW
1390,aja,NN
1391,yaa,NN
1392,selamat,NN
1393,nikmat,NN
1394,istirahat,VB
1395,lupa,NN
1396,semangat,NN
1397,hadap,IN
1398,esok,NN
1399,ugm,NN
1400,ugmyogyakarta,NN
1401,kawanugm,NN
1402,nonton,NEG
1403,match,VB
1404,dota,NN
1405,kampus,NN
1406,ugm,NN
1407,vs,NN
1408,udinus,JJ
1409,casternya,RB
1410,tretan,NN
1411,amp,NN
1412,choki,VB
1413,gila,SC
1414,sih,VB
1415,seru,NN
1416,plus,JJ
1417,ngakak,VB
1418,liat,NN
1419,tim,NN
1420,kalah,VB
1421,roasting,NN
1422,ama,NN
1423,caster,NN
1424,nya,PRP
1425,mama,IN
1426,idh,NN
1427,bilang,NN
1428,yaudah,MD
1429,coba,VB
1430,sbm,FW
1431,kalo,FW
1432,lolos,FW
1433,ugm,FW
1434,silah,FW
1435,yg,FW
1436,lepas,FW
1437,im,FW
1438,kalo,FW
1439,ngeliat,FW
1440,reply,FW
1441,an,FW
1442,temen,NN
1443,sih,NN
1444,jual,VB
1445,kampus,NN
1446,situ,SC
1447,kadang,VB
1448,teknik,NN
1449,uny,FW
1450,kadang,FW
1451,deket,FW
1452,mm,FW
1453,ugm,FW
1454,kalo,FW
1455,ngeliat,NN
1456,stok,NN
1457,keranjang,NN
1458,sih,VB
1459,kayak,CD
1460,besok,NN
1461,beliau,NN
1462,jual,VB
1463,bb,FW
1464,yuk,FW
1465,yg,FW
1466,ken,FW
1467,cobain,FW
1468,sabun,FW
1469,bamboo,FW
1470,charcoal,FW
1471,ready,FW
1472,stock,FW
1473,nih,FW
1474,shopee,FW
1475,cod,FW
1476,area,FW
1477,ugm,FW
1478,uny,FW
1479,loh,FW
1480,cek,FW
1481,thread,FW
1482,aloha,NN
1483,gak,NN
1484,udah,JJ
1485,dentistry,FW
1486,open,FW
1487,day,FW
1488,nih,FW
1489,gimana,SC
1490,kesiap,VB
1491,centang,NN
1492,minggu,NN
1493,mu,NN
1494,besok,NN
1495,ya,NN
1496,don,FW
1497,miss,FW
1498,it,FW
1499,see,FW
1500,you,FW
1501,there,FW
1502,future,FW
1503,dentist,FW
1504,kindly,FW
1505,check,FW
1506,our,FW
1507,official,FW
1508,accounts,FW
1509,at,FW
1510,line,FW
