,Word,POS
1392,tau,FW
1393,dah,FW
1394,serakah,NN
1395,ajah,NN
1396,takut,JJ
1397,gak,VB
1398,kenyang,NN
1399,beli,VB
1400,gak,NN
1401,abis,NN
1402,mubazir,NN
1403,seblak,NN
1404,komplit,JJ
1405,seblak,VB
1406,spaghetti,NN
1407,kering,JJ
1408,cozy,FW
1409,banget,FW
1410,nongki,VB
1411,manja,NN
1412,temen,NN
1413,guys,JJ
1414,cus,NN
1415,langsung,RB
1416,kevoin,NN
1417,ajah,NN
1418,makan,VB
1419,guysssssss,FW
1420,gin,NN
1421,guys,NN
1422,kerja,NN
1423,an,NN
1424,hamil,JJ
1425,makan,VB
1426,tidur,NN
1427,makan,VB
1428,tidurin,NN
1429,eeeehhhhhhh,JJ
1430,ketemu,VB
1431,emang,NN
1432,gin,NN
1433,bunting,NN
1434,bawa,VB
1435,an,NN
1436,tuh,VB
1437,ken,NN
1438,makan,VB
1439,baeeeeee,FW
1440,beda,VB
1441,atuh,VB
1442,ulek,NN
1443,janda,NN
1444,perawan,NN
1445,mah,NN
1446,iya,NN
1447,kaaaaannnnn,NN
1448,maaf,NN
1449,guys,NN
1450,hamil,NN
1451,muda,JJ
1452,seblak,VB
1453,gaul,FW
1454,tangbar,FW
1455,ciater,FW
1456,seblak,VB
1457,gaul,NN
1458,ciater,NN
1459,tanggerang,NN
1460,barat,NN
1461,guys,FW
1462,seblak,FW
1463,inst,FW
1464,banget,FW
1465,umy,FW
1466,buka,VB
1467,program,NN
1468,studi,NN
1469,manajemen,NN
1470,berita,NN
1471,didik,NN
1472,sayabanggapilihprabowo,FW
1473,indonesiamasterssuper,FW
1474,sandiwaraunolagi,CC
1475,kecix,FW
1476,umy,FW
1477,bangettt,FW
1478,nih,FW
1479,soto,FW
1480,isi,NN
1481,tas,NN
1482,anak,NN
1483,ugm,FW
1484,uny,FW
1485,uin,FW
1486,upn,FW
1487,uii,FW
1488,uty,FW
1489,unisa,FW
1490,umy,FW
1491,uad,FW
1492,ucy,FW
1493,uaay,FW
1494,upy,FW
1495,umby,FW
1496,uajy,FW
1497,uwmy,FW
1498,uay,FW
1499,ust,FW
1500,ujy,FW
1501,ukdw,FW
1502,usd,FW
1503,ukrim,FW
1504,instiper,FW
1505,akakom,FW
1506,ampta,FW
1507,stipary,FW
1508,stipram,FW
