,Word,Weight,POS
701,udu,2.1118317909541533,NN
702,toilet,2.1083042377967725,FW
703,yah,2.1004065615260386,NN
704,aing,2.0965801189450506,FW
705,ratau,2.0958624831310515,CC
706,bole,2.0938987620179472,FW
707,sibuk,2.0888885253617357,FW
708,tidur,2.0888411148625012,VB
709,seng,2.087310212889777,NN
710,ah,2.0859062036011204,JJ
711,bus,2.078435983850416,NN
712,dgn,2.0769738547611425,FW
713,roti,2.076505362209291,VB
714,edar,2.074919872425712,NN
715,ajak,2.073368764969538,IN
716,rasah,2.073133691247088,FW
717,stiper,2.0723468608629116,FW
718,cek,2.0713866783807613,NN
719,denger,2.0669414998348783,FW
720,fm,2.0647591057221923,NN
721,pacar,2.0626468453353817,VB
722,sedih,2.0611285630919935,VB
723,kkn,2.0606476813778234,NN
724,la,2.0564636575438073,FW
725,ap,2.054520421577947,FW
726,trbntmr,2.0503796354315957,NN
727,wagu,2.0488953387866737,FW
728,niat,2.0432942376701413,FW
729,cita,2.0406796883298997,NN
730,bunderan,2.040590051572236,NN
731,apartemen,2.036993304244687,NN
732,weh,2.034613394929198,IN
733,wing,2.0339036494442375,FW
734,target,2.0337734399776446,NN
735,mawon,2.033687847770424,FW
736,jeneng,2.0290922996683367,NN
737,wqwq,2.02729797053811,NNP
738,mengko,2.0234420914958515,NN
739,mari,2.0232167721408367,NN
740,wangun,2.0171903300468004,VB
741,ubah,2.014369776198135,VB
742,guru,2.014119935183468,NN
743,barat,2.005979209493665,NN
744,pingsan,2.004145812502513,NN
745,jawa,2.0020494173906376,VB
746,salam,1.999554250439774,FW
747,kasi,1.998994132399038,NN
748,kmpus,1.996119779382165,FW
749,kobis,1.9939655211164873,NN
750,edan,1.9864972736032982,NN
751,utk,1.9824754630411516,FW
752,korban,1.9795793824427625,NN
753,tdk,1.9791944485153157,FW
754,sabtu,1.9701939040888554,NN
755,wedi,1.9697299909149026,FW
756,gila,1.9684132500131328,SC
757,ngko,1.9670559942559709,FW
758,bar,1.9657738380157814,FW
759,syukur,1.9647231825426503,NN
760,pintu,1.9596723075110405,NN
761,nyanyi,1.959230594525927,VB
762,mata,1.9551078530102195,NN
763,gas,1.9548586704290274,NN
764,ngopi,1.9545902814017997,NN
765,share,1.9540142437259984,FW
766,coach,1.951521336273327,VB
767,wahh,1.950927553930256,VB
768,cabang,1.9494879348881309,NN
769,serius,1.949187181807517,JJ
770,balap,1.9483842394332886,FW
771,sir,1.9469621230145084,NN
772,dinggo,1.9394412164082782,NNP
773,ac,1.9370197746169322,FW
774,turun,1.9301453095946353,VB
775,kait,1.9267764979846422,VB
776,njenengan,1.9261266179518526,NN
777,babarsari,1.9232302039256302,IN
778,mapasadha,1.9204104726061886,NN
779,rugi,1.9173994393020948,JJ
780,idola,1.91162328486758,NN
781,lantai,1.9095007633746404,NN
782,godean,1.9058331870431993,NN
783,didik,1.9043565323688918,NN
784,ko,1.8989212007530791,FW
785,rencang,1.8964602365241607,NN
786,vladoout,1.8956129405702562,VB
787,pakai,1.8947486091594308,VB
788,byk,1.8904984000160792,FW
789,panti,1.886339774377314,NN
790,rapih,1.886339774377314,NN
791,provokasi,1.8860361910569825,NN
792,film,1.8852572144855195,FW
793,mantan,1.8845747547414395,JJ
794,lengkap,1.8838340946984433,VB
795,ama,1.881104015533397,NN
796,gang,1.8793962696949806,NN
797,ofc,1.8771146546240927,FW
798,ngajar,1.8669841251315655,VB
799,jl,1.8635437796326582,FW
800,concat,1.8632793677405535,VB
801,islam,1.8617274548458609,NN
802,radio,1.859755530704306,NN
803,kasar,1.8591174487765445,JJ
804,katholik,1.8587707213115068,NN
805,soale,1.8565361757416958,FW
806,tenang,1.8530466429219739,NN
807,dikit,1.852918247558957,NN
808,pts,1.8382994289992838,FW
809,match,1.8376742096777328,FW
810,duduk,1.8335112821998514,VB
811,wkwkwkw,1.8333458789957975,FW
812,kaget,1.832474982143248,NN
813,gelem,1.8280949971354357,FW
814,sampun,1.8276216155957816,FW
815,versi,1.8274615345356688,NN
816,teman,1.825717533987362,FW
817,berangkat,1.8253715281885574,VB
